tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,stage,calculated_rating,most_likely_breed,retweet_count,favorite_count
8.34574E+17,,,2/23/2017 1:22,Twitter for iPhone,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,,,https://twitter.com/dog_rates/status/834574053763584002/photo/1,13,10,,doggo,,,,doggo,1.3,golden_retriever,2307,12800
8.34458E+17,,,2/22/2017 17:41,Twitter for iPhone,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",,,https://twitter.com/dog_rates/status/834458053273591808/photo/1,12,10,Chester,,,,,,1.2,Rhodesian_ridgeback,1545,9021
8.3421E+17,,,2/22/2017 1:14,Twitter for iPhone,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,,,"https://twitter.com/dog_rates/status/834209720923721728/photo/1,https://twitter.com/dog_rates/status/834209720923721728/photo/1",12,10,Wilson,,,,,,1.2,golden_retriever,4319,19221
8.34167E+17,,,2/21/2017 22:26,Twitter for iPhone,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,,,https://twitter.com/dog_rates/status/834167344700198914/photo/1,11,10,Sunshine,,,,,,1.1,,3359,14813
8.34086E+17,,,2/21/2017 17:04,Twitter for iPhone,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,,,https://twitter.com/dog_rates/status/834086379323871233/photo/1,12,10,Lipton,,,,,,1.2,Labrador_retriever,2039,12222
8.33863E+17,,,2/21/2017 2:17,Twitter for iPhone,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,,,"https://twitter.com/dog_rates/status/833863086058651648/photo/1,https://twitter.com/dog_rates/status/833863086058651648/photo/1",12,10,Bentley,,,,,,1.2,kuvasz,2209,12603
8.33826E+17,,,2/20/2017 23:50,Twitter for iPhone,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,,,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1",13,10,Charlie,,,,,,1.3,Chihuahua,3484,17062
8.33723E+17,,,2/20/2017 17:00,Twitter for iPhone,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,,,"https://twitter.com/dog_rates/status/833722901757046785/photo/1,https://twitter.com/dog_rates/status/833722901757046785/photo/1",13,10,Bronte,,,,,,1.3,West_Highland_white_terrier,2994,19653
8.3348E+17,,,2/20/2017 0:53,Twitter for iPhone,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,,,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1",13,10,Poppy,,,,,,1.3,golden_retriever,1888,13984
8.33125E+17,,,2/19/2017 1:23,Twitter for iPhone,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,,,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1",12,10,Gidget,,,pupper,,pupper,1.2,Cardigan,4437,18973
8.32998E+17,,,2/18/2017 17:00,Twitter for iPhone,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",,,"https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",13,10,Rhino,doggo,,,,doggo,1.3,boxer,2009,12407
8.32757E+17,,,2/18/2017 1:03,Twitter for iPhone,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,,,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1",13,10,Willow,,,,,,1.3,Cardigan,3314,15824
8.32636E+17,,,2/17/2017 17:01,Twitter for iPhone,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,,,https://twitter.com/dog_rates/status/832636094638288896/photo/1,12,10,Orion,,,,,,1.2,Eskimo_dog,2557,14869
8.32398E+17,,,2/17/2017 1:13,Twitter for iPhone,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,,,"https://twitter.com/dog_rates/status/832397543355072512/photo/1,https://twitter.com/dog_rates/status/832397543355072512/photo/1",12,10,Eevee,,,,,,1.2,Pekinese,2036,11222
8.3237E+17,,,2/16/2017 23:23,Twitter for iPhone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,,,https://twitter.com/dog_rates/status/832369877331693569/photo/1,11,10,Charlie,,,,,,1.1,kelpie,2917,16056
8.32273E+17,,,2/16/2017 17:00,Twitter for iPhone,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,,,https://twitter.com/dog_rates/status/832273440279240704/video/1,14,10,Smiley,doggo,,,,doggo,1.4,Pembroke,2141,10642
8.32033E+17,,,2/16/2017 1:04,Twitter for iPhone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",,,"https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",12,10,Miguel,doggo,,,,doggo,1.2,whippet,4296,16751
8.3194E+17,,,2/15/2017 18:54,Twitter for iPhone,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,,,https://twitter.com/dog_rates/status/831939777352105988/photo/1,12,10,Emanuel,doggo,,,,doggo,1.2,Pomeranian,5648,22454
8.31912E+17,,,2/15/2017 17:02,Twitter for iPhone,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,,,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1",14,10,Kuyu,,,,,,1.4,bloodhound,5960,25800
8.3167E+17,,,2/15/2017 1:04,Twitter for iPhone,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,,,https://twitter.com/dog_rates/status/831670449226514432/photo/1,13,10,Daisy,,,,,,1.3,Pembroke,1686,9779
8.3165E+17,,,2/14/2017 23:43,Twitter for iPhone,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",,,"http://www.gofundme.com/bluethewhitehusky,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1",13,10,,,,,,,1.3,Eskimo_dog,1783,6671
8.31553E+17,,,2/14/2017 17:17,Twitter for iPhone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,,,https://twitter.com/dog_rates/status/831552930092285952/photo/1,13,10,Dutch,,,,,,1.3,Chihuahua,2158,8441
8.31323E+17,,,2/14/2017 2:02,Twitter for iPhone,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,,,https://twitter.com/dog_rates/status/831322785565769729/photo/1,12,10,Pete,doggo,,,,doggo,1.2,Old_English_sheepdog,1441,8742
8.31316E+17,,,2/14/2017 1:35,Twitter Web Client,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,,,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1",13,10,,,,pupper,,pupper,1.3,briard,1036,6167
8.31309E+17,,,2/14/2017 1:09,Twitter for iPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,,,https://twitter.com/dog_rates/status/831309418084069378/photo/1,12,10,Scooter,,,,,,1.2,Doberman,2261,11078
8.31263E+17,,,2/13/2017 22:03,Twitter for iPhone,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,,,https://twitter.com/dog_rates/status/831262627380748289/photo/1,12,10,Tucker,,,,,,1.2,cocker_spaniel,1886,11139
8.30956E+17,,,2/13/2017 1:46,Twitter for iPhone,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,,,https://twitter.com/dog_rates/status/830956169170665475/video/1,12,10,Reggie,,,,,,1.2,kuvasz,1374,7501
8.30583E+17,,,2/12/2017 1:04,Twitter for iPhone,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,,,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1",13,10,Lilly,,,,,,1.3,Labrador_retriever,15383,62315
8.30097E+17,,,2/10/2017 16:53,Twitter for iPhone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",,,"https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",13,10,Samson,,,,,,1.3,toy_poodle,2689,9142
8.29861E+17,,,2/10/2017 1:15,Twitter for iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,,,https://twitter.com/dog_rates/status/829861396166877184/photo/1,12,10,Mia,,,,,,1.2,Border_terrier,1790,11502
8.29502E+17,,,2/9/2017 1:27,Twitter for iPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,,,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",12,10,Leo,,,,,,1.2,French_bulldog,9751,29839
8.2945E+17,,,2/8/2017 22:00,Twitter for iPhone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,,,https://twitter.com/dog_rates/status/829449946868879360/photo/1,11,10,,doggo,,,,doggo,1.1,Labrador_retriever,1859,9854
8.29142E+17,,,2/8/2017 1:35,Twitter for iPhone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,,,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1",12,10,Malcolm,,,,,,1.2,golden_retriever,6755,22875
8.29012E+17,,,2/7/2017 17:00,Twitter for iPhone,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,,,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",13,10,Dexter,,,,,,1.3,boxer,15067,50190
8.2877E+17,,,2/7/2017 1:00,Twitter for iPhone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,,,https://twitter.com/dog_rates/status/828770345708580865/photo/1,13,10,Alfie,,,,,,1.3,Chesapeake_Bay_retriever,5386,24036
8.28709E+17,,,2/6/2017 20:55,Twitter for iPhone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,,,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1",10,10,Fiona,,,,,,1,Mexican_hairless,10301,34187
8.2865E+17,,,2/6/2017 17:02,Twitter for iPhone,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",,,"https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1",14,10,one,,,,,,1.4,golden_retriever,1233,8938
8.2841E+17,,,2/6/2017 1:07,Twitter for iPhone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,,,https://twitter.com/dog_rates/status/828409743546925057/photo/1,12,10,Mutt,,,,,,1.2,toy_poodle,1078,6033
8.28409E+17,,,2/6/2017 1:03,Twitter for iPhone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,,,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12,10,Bear,,,,,,1.2,Weimaraner,1183,7241
8.28382E+17,,,2/5/2017 23:15,Twitter for iPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,,,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14,10,Doobert,doggo,,,,doggo,1.4,Bedlington_terrier,2056,11848
8.28377E+17,,,2/5/2017 22:55,Twitter for iPhone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",,,https://twitter.com/dog_rates/status/828376505180889089/photo/1,13,10,Beebop,,,,,,1.3,American_Staffordshire_terrier,991,6975
8.28373E+17,,,2/5/2017 22:40,Twitter for iPhone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,,,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12,10,Alexander,,,,,,1.2,malamute,2723,11847
8.28047E+17,,,2/5/2017 1:04,Twitter for iPhone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,,,"https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1",13,10,Sailer,,,,,,1.3,,2650,11032
8.28012E+17,,,2/4/2017 22:45,Twitter for iPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,,,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11,10,Brutus,,,,,,1.1,American_Staffordshire_terrier,1981,9750
8.27933E+17,,,2/4/2017 17:34,Twitter for iPhone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,,,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",12,10,Kona,,,pupper,,pupper,1.2,German_shepherd,4817,18804
8.27654E+17,,,2/3/2017 23:04,Twitter for iPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,,,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12,10,Boots,,,,,,1.2,collie,2789,14560
8.27601E+17,,,2/3/2017 19:31,Twitter for iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,,,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13,10,Tucker,,,,,,1.3,Pembroke,864,7050
8.27325E+17,,,2/3/2017 1:16,Twitter for iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",,,https://twitter.com/dog_rates/status/827324948884643840/photo/1,12,10,Ralphie,,,,,,1.2,golden_retriever,2802,14922
8.272E+17,,,2/2/2017 17:00,Twitter for iPhone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,,,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",13,10,Charlie,,,,,,1.3,Great_Dane,2057,9979
8.26959E+17,,,2/2/2017 1:01,Twitter for iPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,,,https://twitter.com/dog_rates/status/826958653328592898/photo/1,12,10,Loki,doggo,,,,doggo,1.2,golden_retriever,4593,20276
8.26849E+17,,,2/1/2017 17:44,Twitter for iPhone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,,,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",13,10,Cupid,doggo,,,,doggo,1.3,Great_Pyrenees,9311,33983
8.26598E+17,,,2/1/2017 1:09,Twitter for iPhone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,,,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",13,10,Pawnd,,,,,,1.3,French_bulldog,2174,9428
8.26477E+17,,,1/31/2017 17:06,Twitter for iPhone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,,,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12,10,Pilot,doggo,,,,doggo,1.2,German_shepherd,3887,17336
8.2624E+17,,,1/31/2017 1:27,Twitter for iPhone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,,,https://twitter.com/dog_rates/status/826240494070030336/photo/1,11,10,,,,,,,1.1,French_bulldog,2412,12508
8.26205E+17,,,1/30/2017 23:05,Twitter for iPhone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",,,"http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1",13,10,,doggo,,,,doggo,1.3,Labrador_retriever,855,4589
8.26115E+17,,,1/30/2017 17:10,Twitter for iPhone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,,,https://twitter.com/dog_rates/status/826115272272650244/photo/1,13,10,Ike,,,,,,1.3,golden_retriever,2863,14714
8.25877E+17,,,1/30/2017 1:21,Twitter for iPhone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,,,https://twitter.com/dog_rates/status/825876512159186944/photo/1,11,10,Mo,,,,,,1.1,,1734,9911
8.2583E+17,,,1/29/2017 22:15,Twitter for iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,,,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",12,10,Toby,,,,,,1.2,Great_Pyrenees,2326,11996
8.25535E+17,,,1/29/2017 2:44,Twitter for iPhone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,,,https://twitter.com/dog_rates/status/825535076884762624/photo/1,14,10,,,,,puppo,puppo,1.4,Rottweiler,16317,53857
8.25148E+17,,,1/28/2017 1:04,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,,,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13,10,Sweet,,,,,,1.3,Pekinese,4171,17219
8.25027E+17,,,1/27/2017 17:04,Twitter for iPhone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",,,"https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",12,10,Pablo,,,,puppo,puppo,1.2,Eskimo_dog,1165,5896
8.24775E+17,,,1/27/2017 0:24,Twitter for iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,,,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",12,10,Scooter,,,,,,1.2,Border_terrier,3262,14030
8.24664E+17,,,1/26/2017 17:02,Twitter for iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,,,https://twitter.com/dog_rates/status/824663926340194305/photo/1,13,10,Wilson,,,,,,1.3,English_setter,1639,9923
8.24326E+17,,,1/25/2017 18:38,Twitter for iPhone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,,,https://twitter.com/dog_rates/status/824325613288833024/photo/1,13,10,,,,pupper,,pupper,1.3,Pembroke,9860,11149
8.24297E+17,,,1/25/2017 16:45,Twitter for iPhone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,,,"https://twitter.com/dog_rates/status/824297048279236611/photo/1,https://twitter.com/dog_rates/status/824297048279236611/photo/1",11,10,Nala,,,,,,1.1,,3559,14193
8.2394E+17,,,1/24/2017 17:04,Twitter for iPhone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,,,https://twitter.com/dog_rates/status/823939628516474880/photo/1,12,10,Cash,,,,,,1.2,schipperke,2524,10041
8.23699E+17,,,1/24/2017 1:08,Twitter for iPhone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,,,https://twitter.com/dog_rates/status/823699002998870016/photo/1,12,10,Winston,,,,,,1.2,cairn,2331,13179
8.23581E+17,,,1/23/2017 17:20,Twitter for iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,,,https://twitter.com/dog_rates/status/823581115634085888/photo/1,11,10,Crawford,,,,,,1.1,German_shepherd,2435,12233
8.23323E+17,,,1/23/2017 0:13,Twitter for iPhone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,,,"https://twitter.com/dog_rates/status/823322678127919110/photo/1,https://twitter.com/dog_rates/status/823322678127919110/photo/1",11,10,Wyatt,,,,,,1.1,Chihuahua,3710,14789
8.22975E+17,,,1/22/2017 1:12,Twitter for iPhone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,,,https://twitter.com/dog_rates/status/822975315408461824/photo/1,12,10,Albus,,,,,,1.2,Pembroke,3194,16337
8.22873E+17,,,1/21/2017 18:26,Twitter for iPhone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,,,https://twitter.com/dog_rates/status/822872901745569793/photo/1,13,10,,,,,puppo,puppo,1.3,Lakeland_terrier,39810,123767
8.22859E+17,,,1/21/2017 17:31,Twitter for iPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,,,https://twitter.com/dog_rates/status/822859134160621569/photo/1,12,10,Hobbes,,,,,,1.2,malinois,2107,12424
8.2261E+17,,,1/21/2017 1:02,Twitter for iPhone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,,,https://twitter.com/dog_rates/status/822610361945911296/photo/1,12,10,,,,,,,1.2,cocker_spaniel,2724,13936
8.22489E+17,,,1/20/2017 17:00,Twitter for iPhone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,,,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",13,10,Paisley,,,,,,1.3,Samoyed,5940,17068
8.22463E+17,,,1/20/2017 15:17,Twitter for iPhone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",,,"https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",14,10,Gabe,,,pupper,,pupper,1.4,Pomeranian,13093,26229
8.22245E+17,,,1/20/2017 0:50,Twitter for iPhone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,,,https://twitter.com/dog_rates/status/822244816520155136/photo/1,11,10,,,,,,,1.1,Samoyed,9194,33032
8.21886E+17,,,1/19/2017 1:04,Twitter for iPhone,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,,,https://twitter.com/dog_rates/status/821886076407029760/photo/1,13,10,Jimison,,,,,,1.3,golden_retriever,2133,10658
